rgn_id,stock_id_taxonkey,year,mean_catch
6,Carcharhinus obscurus,1989,
6,Carcharhinus porosus,1989,
6,Cetengraulis mysticetus,1989,25373.2
6,Chloroscombrus orqueta,1989,
6,Conodon macrops,1989,
6,Coryphaena hippurus,1989,
6,Dasyatis longa,1989,
6,Decapterus macrosoma,1989,
6,Dosidicus gigas,1989,
6,Echinorhinus cookei,1989,
6,Engraulis ringens,1989,
6,Etrumeus teres,1989,335.2
6,Euthynnus lineatus,1989,
6,Fistularia corneta,1989,
6,Gaelorhinus galeus,1989,
6,Galeocerdo cuvier,1989,
6,Ginglymostoma cirratum,1989,
6,Istiophorus platypterus,1989,
6,Isurus oxyrinchus,1989,
6,Isurus paucus,1989,
6,Kajikia audax,1989,
6,Katsuwonus pelamis,1989,
6,Lepidocybium flavobrunneum,1989,
6,Makaira nigricans,1989,
6,Merluccius gayi gayi,1989,
6,Microlepidotus brevipinnis,1989,
6,Mobula munkiana,1989,
6,Mustelus henlei,1989,
6,Mustelus lunulatus,1989,
6,Nasolamia velox,1989,
6,Negaprion brevirostris,1989,
6,Notorhynchus cepedianus,1989,
6,Odontaspis noronhai,1989,
6,Oligoplites altus,1989,
6,Orthopristis chalceus,1989,
6,Peprilus medius,1989,
6,Prionace glauca,1989,
6,Pseudocarcharias kamoharai,1989,
6,Sarda orientalis,1989,
6,Sardinops sagax,1989,104348.8
6,Scomber japonicus,1989,56533.2
6,Scomberomorus sierra,1989,
6,Selar crumenophthalmus,1989,
6,Sphyraena ensis,1989,
6,Sphyrna lewini,1989,
6,Sphyrna mokarran,1989,
6,Sphyrna tiburo,1989,
6,Sphyrna zygaena,1989,
6,Squatina californica,1989,
6,Tetrapturus angustirostris,1989,
6,Thunnus albacares albacares,1989,
6,Thunnus obesus,1989,
6,Trachurus murphyi,1989,
6,Trichiurus lepturus,1989,
6,Xiphias gladius,1989,
6,Anchoa spp.,1990,
6,Anisotremus spp.,1990,
6,Arius spp.,1990,
6,Auxis spp.,1990,
6,Caranx spp.,1990,
6,Centropomus spp.,1990,
6,Cynoscion spp.,1990,
6,Eucinostomus spp.,1990,
6,Haemulon spp.,1990,
6,Hyporhamphus spp.,1990,
6,Larimus spp.,1990,
6,Lutjanus spp.,1990,
6,Makaira spp.,1990,
6,Menudo (otras especies pequeñas),1990,
6,Mugil spp.,1990,
6,Mycteroperca spp.,1990,
6,Opisthonema spp.,1990,39452.8
6,Prionotus spp.,1990,
6,Rhinobatus spp,1990,
6,Selene spp.,1990,
6,Seriola spp.,1990,
6,Acanthocybium solandri,1990,
6,Aetobatus narinari,1990,
6,Alopias pelagicus,1990,
6,Alopias superciliosus,1990,
6,Alopias vulpinus,1990,
6,Anchoa nasus,1990,
6,Caranx vinctus,1990,
6,Carcharhinus brachyurus,1990,
6,Carcharhinus falciformis,1990,
6,Carcharhinus galapagensis,1990,
6,Carcharhinus leucas,1990,
6,Carcharhinus limbatus,1990,
6,Carcharhinus longimanus,1990,
6,Carcharhinus obscurus,1990,
6,Carcharhinus porosus,1990,
